County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,time,State_Code,County_Code
"webster, ms",6524,6368,6680,1805,1649,1961,2013,28,155
"wilkinson, ms",5541,5410,5672,1447,1316,1578,2013,28,157
"winston, ms",11935,11660,12210,3152,2877,3427,2013,28,159
"yalobusha, ms",8181,8009,8353,1925,1753,2097,2013,28,161
"yazoo, ms",16289,15933,16645,4031,3675,4387,2013,28,163
"adair, mo",16222,15870,16574,3251,2899,3603,2013,29,001
"andrew, mo",12471,12295,12647,1897,1721,2073,2013,29,003
"atchison, mo",3533,3476,3590,621,564,678,2013,29,005
"audrain, mo",16256,15972,16540,3289,3005,3573,2013,29,007
"barry, mo",22246,21760,22732,6148,5662,6634,2013,29,009
"barton, mo",8135,7969,8301,1872,1706,2038,2013,29,011
"bates, mo",10897,10693,11101,2376,2172,2580,2013,29,013
"benton, mo",10604,10364,10844,2980,2740,3220,2013,29,015
"bollinger, mo",8409,8247,8571,1897,1735,2059,2013,29,017
"boone, mo",126090,124419,127761,19043,17372,20714,2013,29,019
"buchanan, mo",61927,60963,62891,11315,10351,12279,2013,29,021
"butler, mo",29553,29050,30056,5686,5183,6189,2013,29,023
"caldwell, mo",5982,5869,6095,1296,1183,1409,2013,29,025
"callaway, mo",29916,29471,30361,4853,4408,5298,2013,29,027
"camden, mo",26720,26218,27222,6289,5787,6791,2013,29,029
"cape girardeau, mo",54282,53529,55035,8316,7563,9069,2013,29,031
"carroll, mo",6009,5901,6117,1240,1132,1348,2013,29,033
"carter, mo",4090,3988,4192,1116,1014,1218,2013,29,035
"cass, mo",74332,73462,75202,10373,9503,11243,2013,29,037
"cedar, mo",8529,8344,8714,2035,1850,2220,2013,29,039
"chariton, mo",4795,4708,4882,1026,939,1113,2013,29,041
"christian, mo",58842,57984,59700,10442,9584,11300,2013,29,043
"clark, mo",4530,4433,4627,1057,960,1154,2013,29,045
"clay, mo",175750,173968,177532,23583,21801,25365,2013,29,047
"clinton, mo",14545,14323,14767,2522,2300,2744,2013,29,049
"cole, mo",53843,53170,54516,7729,7056,8402,2013,29,051
"cooper, mo",11393,11206,11580,2052,1865,2239,2013,29,053
"crawford, mo",16646,16341,16951,3508,3203,3813,2013,29,055
"dade, mo",4724,4621,4827,1148,1045,1251,2013,29,057
"dallas, mo",10594,10356,10832,2766,2528,3004,2013,29,059
"daviess, mo",5108,4983,5233,1512,1387,1637,2013,29,061
"dekalb, mo",6309,6195,6423,1217,1103,1331,2013,29,063
"dent, mo",10095,9879,10311,2488,2272,2704,2013,29,065
"douglas, mo",8304,8105,8503,2251,2052,2450,2013,29,067
"dunklin, mo",21582,21208,21956,4487,4113,4861,2013,29,069
"franklin, mo",73989,73019,74959,11997,11027,12967,2013,29,071
"gasconade, mo",9683,9508,9858,2000,1825,2175,2013,29,073
"gentry, mo",4392,4300,4484,993,901,1085,2013,29,075
"greene, mo",191934,189108,194760,40266,37440,43092,2013,29,077
"grundy, mo",6663,6534,6792,1362,1233,1491,2013,29,079
"harrison, mo",5561,5443,5679,1302,1184,1420,2013,29,081
"henry, mo",14742,14497,14987,2809,2564,3054,2013,29,083
"hickory, mo",4861,4728,4994,1528,1395,1661,2013,29,085
"holt, mo",2924,2870,2978,600,546,654,2013,29,087
"howard, mo",6618,6494,6742,1346,1222,1470,2013,29,089
"howell, mo",27271,26774,27768,5633,5136,6130,2013,29,091
"iron, mo",6841,6710,6972,1452,1321,1583,2013,29,093
"jackson, mo",478407,473433,483381,103411,98437,108385,2013,29,095
"jasper, mo",81123,79797,82449,17562,16236,18888,2013,29,097
"jefferson, mo",165738,163887,167589,25788,23937,27639,2013,29,099
"johnson, mo",38487,37855,39119,6457,5825,7089,2013,29,101
"knox, mo",2373,2303,2443,809,739,879,2013,29,103
"laclede, mo",24620,24166,25074,4938,4484,5392,2013,29,105
"lafayette, mo",22875,22528,23222,3951,3604,4298,2013,29,107
"lawrence, mo",25223,24720,25726,6200,5697,6703,2013,29,109
"lewis, mo",6476,6352,6600,1334,1210,1458,2013,29,111
"lincoln, mo",39993,39410,40576,7053,6470,7636,2013,29,113
"linn, mo",8224,8076,8372,1636,1488,1784,2013,29,115
"livingston, mo",9130,8969,9291,1761,1600,1922,2013,29,117
"mcdonald, mo",14974,14621,15327,4372,4019,4725,2013,29,119
"macon, mo",10249,10063,10435,2035,1849,2221,2013,29,121
"madison, mo",8156,7994,8318,1859,1697,2021,2013,29,123
"maries, mo",5835,5708,5962,1416,1289,1543,2013,29,125
"marion, mo",19994,19693,20295,3311,3010,3612,2013,29,127
"mercer, mo",2344,2289,2399,610,555,665,2013,29,129
"miller, mo",16803,16468,17138,3815,3480,4150,2013,29,131
"mississippi, mo",8451,8286,8616,1809,1644,1974,2013,29,133
"moniteau, mo",10020,9823,10217,2251,2054,2448,2013,29,135
"monroe, mo",5596,5477,5715,1379,1260,1498,2013,29,137
"montgomery, mo",7753,7604,7902,1697,1548,1846,2013,29,139
"morgan, mo",11869,11584,12154,3514,3229,3799,2013,29,141
"new madrid, mo",12669,12449,12889,2399,2179,2619,2013,29,143
"newton, mo",38865,38161,39569,9388,8684,10092,2013,29,145
"nodaway, mo",14300,14029,14571,2453,2182,2724,2013,29,147
"oregon, mo",6741,6580,6902,1878,1717,2039,2013,29,149
"osage, mo",9465,9308,9622,1715,1558,1872,2013,29,151
"ozark, mo",5434,5290,5578,1673,1529,1817,2013,29,153
"pemiscot, mo",12893,12690,13096,2102,1899,2305,2013,29,155
"perry, mo",13453,13239,13667,2411,2197,2625,2013,29,157
"pettis, mo",28240,27678,28802,7102,6540,7664,2013,29,159
"phelps, mo",29399,28824,29974,6347,5772,6922,2013,29,161
"pike, mo",11268,11064,11472,2281,2077,2485,2013,29,163
"platte, mo",72239,71505,72973,8222,7488,8956,2013,29,165
"polk, mo",20298,19919,20677,4377,3998,4756,2013,29,167
"pulaski, mo",34153,33594,34712,5742,5183,6301,2013,29,169
"putnam, mo",2933,2858,3008,808,733,883,2013,29,171
"ralls, mo",7074,6962,7186,1209,1097,1321,2013,29,173
"randolph, mo",16063,15777,16349,3043,2757,3329,2013,29,175
"ray, mo",16360,16129,16591,2698,2467,2929,2013,29,177
"reynolds, mo",4096,4009,4183,933,846,1020,2013,29,179
"ripley, mo",9220,9037,9403,2092,1909,2275,2013,29,181
"st. charles, mo",288549,286379,290719,30754,28584,32924,2013,29,183
"st. clair, mo",5480,5354,5606,1508,1382,1634,2013,29,185
"ste. genevieve, mo",12542,12349,12735,2076,1883,2269,2013,29,186
"st. francois, mo",42269,41570,42968,7839,7140,8538,2013,29,187
"st. louis, mo",724544,719533,729555,99060,94049,104071,2013,29,189
"saline, mo",15256,14983,15529,3103,2830,3376,2013,29,195
"schuyler, mo",2648,2575,2721,818,745,891,2013,29,197
"scotland, mo",3166,3089,3243,832,755,909,2013,29,199
"scott, mo",27980,27560,28400,4793,4373,5213,2013,29,201
"shannon, mo",5242,5116,5368,1468,1342,1594,2013,29,203
"shelby, mo",3952,3867,4037,950,865,1035,2013,29,205
"stoddard, mo",19961,19607,20315,4091,3737,4445,2013,29,207
"stone, mo",17696,17287,18105,5106,4697,5515,2013,29,209
"sullivan, mo",4101,4003,4199,1145,1047,1243,2013,29,211
"taney, mo",32381,31630,33132,9636,8885,10387,2013,29,213
"texas, mo",15247,14926,15568,3803,3482,4124,2013,29,215
"vernon, mo",13718,13449,13987,3059,2790,3328,2013,29,217
"warren, mo",23111,22741,23481,4205,3835,4575,2013,29,219
"washington, mo",16919,16615,17223,3524,3220,3828,2013,29,221
"wayne, mo",8422,8243,8601,2018,1839,2197,2013,29,223
"webster, mo",24094,23586,24602,6377,5869,6885,2013,29,225
"worth, mo",1258,1228,1288,314,284,344,2013,29,227
"wright, mo",11813,11548,12078,3153,2888,3418,2013,29,229
"st. louis city, mo",224027,220822,227232,50369,47164,53574,2013,29,510
"beaverhead, mt",5475,5328,5622,1640,1493,1787,2013,30,001
"big horn, mt",8205,7970,8440,3188,2953,3423,2013,30,003
"blaine, mt",3957,3828,4086,1633,1504,1762,2013,30,005
"broadwater, mt",3469,3378,3560,1050,959,1141,2013,30,007
"carbon, mt",6165,6016,6314,1908,1759,2057,2013,30,009
"carter, mt",619,597,641,260,238,282,2013,30,011
"cascade, mt",55110,54199,56021,11988,11077,12899,2013,30,013
"chouteau, mt",3469,3366,3572,1273,1170,1376,2013,30,015
"custer, mt",7774,7617,7931,1737,1580,1894,2013,30,017
"daniels, mt",1111,1090,1132,218,197,239,2013,30,019
"dawson, mt",6295,6185,6405,1201,1091,1311,2013,30,021
"deer lodge, mt",5531,5403,5659,1354,1226,1482,2013,30,023
"fallon, mt",2185,2147,2223,404,366,442,2013,30,025
"fergus, mt",6899,6746,7052,1799,1646,1952,2013,30,027
"flathead, mt",60945,59848,62042,16174,15077,17271,2013,30,029
"gallatin, mt",67761,66669,68853,13834,12742,14926,2013,30,031
"garfield, mt",671,644,698,327,300,354,2013,30,033
"glacier, mt",8488,8211,8765,3551,3274,3828,2013,30,035
"golden valley, mt",456,438,474,205,187,223,2013,30,037
"granite, mt",1640,1590,1690,596,546,646,2013,30,039
"hill, mt",10881,10626,11136,3125,2870,3380,2013,30,041
"jefferson, mt",7740,7605,7875,1601,1466,1736,2013,30,043
"judith basin, mt",1138,1102,1174,419,383,455,2013,30,045
"lake, mt",16544,16092,16996,6589,6137,7041,2013,30,047
"lewis and clark, mt",45910,45243,46577,8089,7422,8756,2013,30,049
"liberty, mt",1474,1433,1515,421,380,462,2013,30,051
"lincoln, mt",11261,10980,11542,3461,3180,3742,2013,30,053
"mccone, mt",893,857,929,420,384,456,2013,30,055
"madison, mt",4520,4412,4628,1259,1151,1367,2013,30,057
"meagher, mt",1054,1019,1089,394,359,429,2013,30,059
"mineral, mt",2433,2365,2501,734,666,802,2013,30,061
"missoula, mt",76274,74876,77672,17934,16536,19332,2013,30,063
"musselshell, mt",2750,2674,2826,905,829,981,2013,30,065
"park, mt",9856,9621,10091,2800,2565,3035,2013,30,067
"petroleum, mt",303,294,312,100,91,109,2013,30,069
"phillips, mt",2386,2314,2458,904,832,976,2013,30,071
"pondera, mt",3695,3592,3798,1279,1176,1382,2013,30,073
"powder river, mt",999,971,1027,326,298,354,2013,30,075
"powell, mt",3341,3257,3425,959,875,1043,2013,30,077
"prairie, mt",631,612,650,212,193,231,2013,30,079
"ravalli, mt",24219,23668,24770,7488,6937,8039,2013,30,081
"richland, mt",8082,7933,8231,1636,1487,1785,2013,30,083
"roosevelt, mt",7145,6942,7348,2581,2378,2784,2013,30,085
"rosebud, mt",6255,6106,6404,1761,1612,1910,2013,30,087
"sanders, mt",5826,5630,6022,2518,2322,2714,2013,30,089
"sheridan, mt",2344,2295,2393,530,481,579,2013,30,091
"silver bow, mt",23117,22677,23557,4848,4408,5288,2013,30,093
"stillwater, mt",6338,6232,6444,1200,1094,1306,2013,30,095
"sweet grass, mt",2239,2185,2293,577,523,631,2013,30,097
"teton, mt",3627,3536,3718,1101,1010,1192,2013,30,099
"toole, mt",2957,2887,3027,747,677,817,2013,30,101
"treasure, mt",374,362,386,134,122,146,2013,30,103
"valley, mt",4587,4471,4703,1413,1297,1529,2013,30,105
"wheatland, mt",1172,1131,1213,472,431,513,2013,30,107
"wibaux, mt",636,618,654,215,197,233,2013,30,109
"yellowstone, mt",105761,104302,107220,22692,21233,24151,2013,30,111
"adams, ne",22096,21790,22402,3205,2899,3511,2013,31,001
"antelope, ne",4269,4197,4341,735,663,807,2013,31,003
"arthur, ne",267,257,277,93,83,103,2013,31,005
"banner, ne",387,375,399,130,118,142,2013,31,007
"blaine, ne",260,249,271,113,102,124,2013,31,009
"boone, ne",3713,3663,3763,498,448,548,2013,31,011
"box butte, ne",8234,8112,8356,1208,1086,1330,2013,31,013
"boyd, ne",1193,1168,1218,260,235,285,2013,31,015
"brown, ne",1812,1773,1851,391,352,430,2013,31,017
"buffalo, ne",35189,34734,35644,4650,4195,5105,2013,31,019
"burt, ne",4310,4248,4372,658,596,720,2013,31,021
"butler, ne",5821,5748,5894,736,663,809,2013,31,023
"cass, ne",19148,18957,19339,2083,1892,2274,2013,31,025
"cedar, ne",5910,5824,5996,914,828,1000,2013,31,027
"chase, ne",2597,2545,2649,561,509,613,2013,31,029
"cherry, ne",3723,3647,3799,788,712,864,2013,31,031
"cheyenne, ne",7528,7435,7621,855,762,948,2013,31,033
"clay, ne",4386,4316,4456,756,686,826,2013,31,035
"colfax, ne",7151,6995,7307,1806,1650,1962,2013,31,037
"cuming, ne",5967,5869,6065,1076,978,1174,2013,31,039
"custer, ne",7126,7003,7249,1343,1220,1466,2013,31,041
"dakota, ne",14580,14273,14887,3566,3259,3873,2013,31,043
"dawes, ne",5531,5404,5658,1160,1033,1287,2013,31,045
"dawson, ne",16411,16091,16731,3956,3636,4276,2013,31,047
"deuel, ne",1251,1229,1273,222,200,244,2013,31,049
"dixon, ne",3956,3889,4023,714,647,781,2013,31,051
"dodge, ne",24653,24291,25015,4147,3785,4509,2013,31,053
"douglas, ne",405036,402065,408007,61321,58350,64292,2013,31,055
"dundy, ne",1229,1200,1258,294,265,323,2013,31,057
"fillmore, ne",3804,3756,3852,473,425,521,2013,31,059
"franklin, ne",1992,1961,2023,307,276,338,2013,31,061
"frontier, ne",1726,1696,1756,297,267,327,2013,31,063
"furnas, ne",3171,3119,3223,541,489,593,2013,31,065
"gage, ne",15432,15247,15617,1877,1692,2062,2013,31,067
"garden, ne",1097,1072,1122,256,231,281,2013,31,069
"garfield, ne",1185,1157,1213,288,260,316,2013,31,071
"gosper, ne",1367,1346,1388,210,189,231,2013,31,073
"grant, ne",402,391,413,111,100,122,2013,31,075
"greeley, ne",1510,1473,1547,393,356,430,2013,31,077
"hall, ne",42863,42152,43574,8744,8033,9455,2013,31,079
"hamilton, ne",6747,6678,6816,706,637,775,2013,31,081
"harlan, ne",2287,2251,2323,370,334,406,2013,31,083
"hayes, ne",486,463,509,254,231,277,2013,31,085
"hitchcock, ne",1819,1785,1853,353,319,387,2013,31,087
"holt, ne",7013,6899,7127,1192,1078,1306,2013,31,089
"hooker, ne",438,428,448,89,79,99,2013,31,091
"howard, ne",4345,4277,4413,725,657,793,2013,31,093
"jefferson, ne",5115,5043,5187,734,662,806,2013,31,095
"johnson, ne",2839,2791,2887,479,431,527,2013,31,097
"kearney, ne",4706,4649,4763,563,506,620,2013,31,099
"keith, ne",5360,5275,5445,878,793,963,2013,31,101
"keya paha, ne",415,400,430,152,137,167,2013,31,103
"kimball, ne",2409,2367,2451,430,388,472,2013,31,105
"knox, ne",5291,5188,5394,1190,1087,1293,2013,31,107
"lancaster, ne",218349,216239,220459,30669,28559,32779,2013,31,109
"lincoln, ne",26320,26009,26631,3266,2955,3577,2013,31,111
"logan, ne",514,503,525,104,93,115,2013,31,113
"loup, ne",346,337,355,85,76,94,2013,31,115
"mcpherson, ne",336,327,345,81,72,90,2013,31,117
"madison, ne",25004,24622,25386,4229,3847,4611,2013,31,119
"merrick, ne",5378,5295,5461,854,771,937,2013,31,121
"morrill, ne",3333,3272,3394,638,577,699,2013,31,123
"nance, ne",2396,2354,2438,432,390,474,2013,31,125
"nemaha, ne",4789,4721,4857,639,571,707,2013,31,127
"nuckolls, ne",2746,2696,2796,491,441,541,2013,31,129
"otoe, ne",11167,11031,11303,1424,1288,1560,2013,31,131
"pawnee, ne",1654,1622,1686,326,294,358,2013,31,133
"perkins, ne",1971,1938,2004,324,291,357,2013,31,135
"phelps, ne",6548,6469,6627,779,700,858,2013,31,137
"pierce, ne",5085,5014,5156,718,647,789,2013,31,139
"platte, ne",23444,23107,23781,3687,3350,4024,2013,31,141
"polk, ne",3703,3654,3752,493,444,542,2013,31,143
"red willow, ne",7617,7511,7723,1004,898,1110,2013,31,145
"richardson, ne",5295,5209,5381,901,815,987,2013,31,147
"rock, ne",863,839,887,248,224,272,2013,31,149
"saline, ne",9530,9361,9699,1827,1658,1996,2013,31,151
"sarpy, ne",138288,137180,139396,13397,12289,14505,2013,31,153
"saunders, ne",15477,15318,15636,1694,1535,1853,2013,31,155
"scotts bluff, ne",25722,25334,26110,4309,3921,4697,2013,31,157
"seward, ne",11847,11728,11966,1193,1074,1312,2013,31,159
"sheridan, ne",3232,3160,3304,764,692,836,2013,31,161
"sherman, ne",1881,1842,1920,406,367,445,2013,31,163
"sioux, ne",840,821,859,186,167,205,2013,31,165
"stanton, ne",4586,4525,4647,588,527,649,2013,31,167
"thayer, ne",3378,3331,3425,471,424,518,2013,31,169
"thomas, ne",434,421,447,120,107,133,2013,31,171
"thurston, ne",4923,4828,5018,1062,967,1157,2013,31,173
"valley, ne",2680,2632,2728,468,420,516,2013,31,175
"washington, ne",15272,15136,15408,1371,1235,1507,2013,31,177
"wayne, ne",6047,5937,6157,963,853,1073,2013,31,179
"webster, ne",2385,2347,2423,379,341,417,2013,31,181
"wheeler, ne",474,461,487,125,112,138,2013,31,183
"york, ne",9451,9329,9573,1200,1078,1322,2013,31,185
"churchill, nv",15562,15198,15926,4150,3786,4514,2013,32,001
"clark, nv",1328056,1319607,1336505,415912,407463,424361,2013,32,003
"douglas, nv",28371,27798,28944,7230,6657,7803,2013,32,005
"elko, nv",37868,37123,38613,8940,8195,9685,2013,32,007
"esmeralda, nv",426,408,444,203,185,221,2013,32,009
"eureka, nv",1518,1488,1548,252,222,282,2013,32,011
"humboldt, nv",11975,11697,12253,3386,3108,3664,2013,32,013
"lander, nv",4163,4066,4260,1048,951,1145,2013,32,015
"lincoln, nv",2974,2878,3070,1036,940,1132,2013,32,017
"lyon, nv",31656,30878,32434,9949,9171,10727,2013,32,019
"mineral, nv",2796,2727,2865,689,620,758,2013,32,021
"nye, nv",23388,22807,23969,7325,6744,7906,2013,32,023
"pershing, nv",3241,3147,3335,1092,998,1186,2013,32,027
"storey, nv",2333,2275,2391,583,525,641,2013,32,029
"washoe, nv",288503,284270,292736,79568,75335,83801,2013,32,031
"white pine, nv",5986,5859,6113,1325,1198,1452,2013,32,033
"carson city, nv",32306,31583,33029,9245,8522,9968,2013,32,510
"belknap, nh",41470,40868,42072,7122,6520,7724,2013,33,001
"carroll, nh",29814,29278,30350,6393,5857,6929,2013,33,003
"cheshire, nh",51593,50864,52322,8513,7784,9242,2013,33,005
"coos, nh",20601,20257,20945,3977,3633,4321,2013,33,007
"grafton, nh",57117,56262,57972,10623,9768,11478,2013,33,009
"hillsborough, nh",300792,298412,303172,42940,40560,45320,2013,33,011
"merrimack, nh",103947,102797,105097,15200,14050,16350,2013,33,013
"rockingham, nh",225574,223766,227382,27049,25241,28857,2013,33,015
"strafford, nh",87119,86047,88191,12824,11752,13896,2013,33,017
"sullivan, nh",30082,29639,30525,4928,4485,5371,2013,33,019
"atlantic, nj",189999,187552,192446,40243,37796,42690,2013,34,001
"bergen, nj",659321,654026,664616,109916,104621,115211,2013,34,003
"burlington, nj",334249,331856,336642,35722,33329,38115,2013,34,005
"camden, nj",375538,371900,379176,62479,58841,66117,2013,34,007
"cape may, nj",61783,60978,62588,10487,9682,11292,2013,34,009
"cumberland, nj",103673,102091,105255,23015,21433,24597,2013,34,011
"essex, nj",555019,549331,560707,126225,120537,131913,2013,34,013
"gloucester, nj",220600,218757,222443,26195,24352,28038,2013,34,015
"hudson, nj",453073,447146,459000,133148,127221,139075,2013,34,017
"hunterdon, nj",95547,94876,96218,8058,7387,8729,2013,34,019
"mercer, nj",259106,256303,261909,44080,41277,46883,2013,34,021
"middlesex, nj",597553,592543,602563,100817,95807,105827,2013,34,023
"monmouth, nj",461635,458022,465248,65604,61991,69217,2013,34,025
"morris, nj",374861,372313,377409,39774,37226,42322,2013,34,027
"ocean, nj",391989,388366,395612,61625,58002,65248,2013,34,029
"passaic, nj",344596,340147,349045,89793,85344,94242,2013,34,031
"salem, nj",46932,46335,47529,6980,6383,7577,2013,34,033
"somerset, nj",252274,250244,254304,28733,26703,30763,2013,34,035
"sussex, nj",110629,109611,111647,13436,12418,14454,2013,34,037
"union, nj",385437,381037,389837,87749,83349,92149,2013,34,039
"warren, nj",78498,77621,79375,11167,10290,12044,2013,34,041
"bernalillo, nm",456902,452097,461707,114131,109326,118936,2013,35,001
"catron, nm",1729,1661,1797,710,642,778,2013,35,003
"chaves, nm",42240,41332,43148,12582,11674,13490,2013,35,005
"cibola, nm",16340,15950,16730,4812,4422,5202,2013,35,006
"colfax, nm",7899,7718,8080,1942,1761,2123,2013,35,007
"curry, nm",34607,33831,35383,8862,8086,9638,2013,35,009
"debaca, nm",1033,995,1071,428,390,466,2013,35,011
"dona ana, nm",134799,131999,137599,45343,42543,48143,2013,35,013
"eddy, nm",39071,38380,39762,8130,7439,8821,2013,35,015
"grant, nm",18035,17664,18406,4012,3641,4383,2013,35,017
"guadalupe, nm",2492,2423,2561,679,610,748,2013,35,019
"harding, nm",361,349,373,121,109,133,2013,35,021
"hidalgo, nm",2930,2851,3009,820,741,899,2013,35,023
"lea, nm",45723,44766,46680,13137,12180,14094,2013,35,025
"lincoln, nm",10945,10636,11254,3965,3656,4274,2013,35,027
"los alamos, nm",13912,13821,14003,772,681,863,2013,35,028
"luna, nm",13968,13564,14372,5135,4731,5539,2013,35,029
"mckinley, nm",46087,44905,47269,19103,17921,20285,2013,35,031
"mora, nm",2832,2743,2921,889,800,978,2013,35,033
"otero, nm",40859,39880,41838,12339,11360,13318,2013,35,035
"quay, nm",5311,5184,5438,1305,1178,1432,2013,35,037
"rio arriba, nm",25223,24673,25773,8224,7674,8774,2013,35,039
"roosevelt, nm",12563,12180,12946,3939,3556,4322,2013,35,041
"sandoval, nm",95716,94310,97122,20511,19105,21917,2013,35,043
"san juan, nm",82242,80647,83837,27128,25533,28723,2013,35,045
"san miguel, nm",17926,17504,18348,4669,4247,5091,2013,35,047
"santa fe, nm",90115,88487,91743,27731,26103,29359,2013,35,049
"sierra, nm",5895,5723,6067,1802,1630,1974,2013,35,051
"socorro, nm",10860,10574,11146,3332,3046,3618,2013,35,053
"taos, nm",19644,19134,20154,6413,5903,6923,2013,35,055
"torrance, nm",9617,9373,9861,2785,2541,3029,2013,35,057
"union, nm",2249,2189,2309,640,580,700,2013,35,059
"valencia, nm",49530,48513,50547,14054,13037,15071,2013,35,061
"albany, ny",224721,222874,226568,21916,20069,23763,2013,36,001
"allegany, ny",32174,31789,32559,3994,3609,4379,2013,36,003
"bronx, ny",1041047,1032102,1049992,191849,182904,200794,2013,36,005
"broome, ny",139905,138572,141238,15343,14010,16676,2013,36,007
"cattaraugus, ny",56657,56028,57286,7437,6808,8066,2013,36,009
"cayuga, ny",56204,55619,56789,6557,5972,7142,2013,36,011
"chautauqua, ny",94102,93117,95087,11288,10303,12273,2013,36,013
"chemung, ny",63559,62959,64159,5993,5393,6593,2013,36,015
"chenango, ny",36189,35813,36565,4018,3642,4394,2013,36,017
"clinton, ny",56778,56155,57401,6446,5823,7069,2013,36,019
"columbia, ny",43193,42728,43658,5368,4903,5833,2013,36,021
"cortland, ny",35148,34772,35524,3494,3118,3870,2013,36,023
"delaware, ny",30861,30463,31259,4301,3903,4699,2013,36,025
"dutchess, ny",214182,212488,215876,22257,20563,23951,2013,36,027
"erie, ny",685698,681614,689782,63038,58954,67122,2013,36,029
"essex, ny",25628,25327,25929,3225,2924,3526,2013,36,031
"franklin, ny",33302,32870,33734,4940,4508,5372,2013,36,033
"fulton, ny",39897,39452,40342,4638,4193,5083,2013,36,035
"genesee, ny",43344,42891,43797,4869,4416,5322,2013,36,037
"greene, ny",32362,31994,32730,3839,3471,4207,2013,36,039
"hamilton, ny",3069,3021,3117,472,424,520,2013,36,041
"herkimer, ny",45963,45442,46484,5684,5163,6205,2013,36,043
"jefferson, ny",89397,88418,90376,10336,9357,11315,2013,36,045
"kings, ny",1927792,1915908,1939676,335880,323996,347764,2013,36,047
"lewis, ny",19948,19685,20211,2766,2503,3029,2013,36,049
"livingston, ny",45045,44592,45498,4529,4076,4982,2013,36,051
"madison, ny",52033,51568,52498,4975,4510,5440,2013,36,053
"monroe, ny",559154,555364,562944,57880,54090,61670,2013,36,055
"montgomery, ny",36210,35773,36647,4743,4306,5180,2013,36,057
"nassau, ny",1001860,996115,1007605,114757,109012,120502,2013,36,059
"new york, ny",1201278,1192829,1209727,146763,138314,155212,2013,36,061
"niagara, ny",157417,155926,158908,17977,16486,19468,2013,36,063
"oneida, ny",165420,163951,166889,18567,17098,20036,2013,36,065
"onondaga, ny",344918,342164,347672,40448,37694,43202,2013,36,067
"ontario, ny",80274,79561,80987,7742,7029,8455,2013,36,069
"orange, ny",286499,284149,288849,33601,31251,35951,2013,36,071
"orleans, ny",29818,29457,30179,3735,3374,4096,2013,36,073
"oswego, ny",89925,89032,90818,10247,9354,11140,2013,36,075
"otsego, ny",40380,39847,40913,5662,5129,6195,2013,36,077
"putnam, ny",76027,75350,76704,7566,6889,8243,2013,36,079
"queens, ny",1597289,1585435,1609143,378441,366587,390295,2013,36,081
"rensselaer, ny",120506,119487,121525,11110,10091,12129,2013,36,083
"richmond, ny",360590,357770,363410,40987,38167,43807,2013,36,085
"rockland, ny",239381,237278,241484,30243,28140,32346,2013,36,087
"st. lawrence, ny",74569,73694,75444,10268,9393,11143,2013,36,089
"saratoga, ny",172906,171743,174069,13527,12364,14690,2013,36,091
"schenectady, ny",116307,115247,117367,12316,11256,13376,2013,36,093
"schoharie, ny",22148,21894,22402,2675,2421,2929,2013,36,095
"schuyler, ny",13165,13000,13330,1606,1441,1771,2013,36,097
"seneca, ny",24207,23927,24487,2790,2510,3070,2013,36,099
"steuben, ny",72182,71383,72981,9213,8414,10012,2013,36,101
"suffolk, ny",1121446,1114861,1128031,134827,128242,141412,2013,36,103
"sullivan, ny",53299,52516,54082,9011,8228,9794,2013,36,105
"tioga, ny",37417,37023,37811,3873,3479,4267,2013,36,107
"tompkins, ny",69612,68609,70615,9165,8162,10168,2013,36,109
"ulster, ny",125993,124537,127449,18109,16653,19565,2013,36,111
"warren, ny",47166,46657,47675,5284,4775,5793,2013,36,113
"washington, ny",44245,43735,44755,5439,4929,5949,2013,36,115
"wayne, ny",69280,68546,70014,7806,7072,8540,2013,36,117
"westchester, ny",702283,697045,707521,94603,89365,99841,2013,36,119
"wyoming, ny",28519,28221,28817,3051,2753,3349,2013,36,121
"yates, ny",16895,16634,17156,2722,2461,2983,2013,36,123
"alamance, nc",102251,100582,103920,24726,23057,26395,2013,37,001
"alexander, nc",24257,23815,24699,5136,4694,5578,2013,37,003
"alleghany, nc",6198,6032,6364,2147,1981,2313,2013,37,005
"anson, nc",16070,15753,16387,3800,3483,4117,2013,37,007
"ashe, nc",16020,15654,16386,4899,4533,5265,2013,37,009
"avery, nc",9050,8818,9282,2964,2732,3196,2013,37,011
"beaufort, nc",30051,29478,30624,7332,6759,7905,2013,37,013
"bertie, nc",12719,12481,12957,2656,2418,2894,2013,37,015
"bladen, nc",22507,22054,22960,5751,5298,6204,2013,37,017
"brunswick, nc",68654,67496,69812,16531,15373,17689,2013,37,019
"buncombe, nc",159973,157409,162537,39988,37424,42552,2013,37,021
"burke, nc",57849,56773,58925,14167,13091,15243,2013,37,023
"cabarrus, nc",136243,134400,138086,26619,24776,28462,2013,37,025
"caldwell, nc",54272,53254,55290,13251,12233,14269,2013,37,027
"camden, nc",7288,7166,7410,1372,1250,1494,2013,37,029
"carteret, nc",43374,42638,44110,10095,9359,10831,2013,37,031
"caswell, nc",14725,14458,14992,3054,2787,3321,2013,37,033
"catawba, nc",105101,103439,106763,23776,22114,25438,2013,37,035
"chatham, nc",41278,40576,41980,9901,9199,10603,2013,37,037
"cherokee, nc",15713,15360,16066,4509,4156,4862,2013,37,039
