Provider_id,County,State,Lower_Payment_Est,Ave_Payment,Higher_Payment_Est,Start_Date,End_Date
090001,DISTRICT OF COLUMBIA,DC,"$16,877","$18,335","$19,825",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
110083,FULTON,GA,"$20,861","$21,336","$21,811",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
431317,BON HOMME,SD,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
161310,ADAIR,IA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
331309,JEFFERSON,NY,"$15,017","$17,793","$20,412",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050335,TUOLUMNE,CA,"$13,416","$14,573","$15,800",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330157,JEFFERSON,NY,"$14,368","$15,265","$16,113",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
380071,YAMHILL,OR,"$13,853","$15,298","$16,927",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
340126,WILSON,NC,"$20,881","$22,813","$25,004",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
453313,EL PASO,TX,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
171369,HODGEMAN,KS,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
360153,BELMONT,OH,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
330409,RENSSELAER,NY,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050232,SAN LUIS OBISPO,CA,"$16,369","$17,651","$18,875",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
281344,CHERRY,NE,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
110107,BIBB,GA,"$23,102","$23,785","$24,481",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
180124,WARREN,KY,"$14,940","$16,210","$17,537",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
010087,MOBILE,AL,"$14,395","$17,200","$19,979",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390266,MERCER,PA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
310075,MONMOUTH,NJ,"$23,293","$25,561","$28,195",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390067,DAUPHIN,PA,"$20,755","$22,028","$23,431",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
420071,GREENWOOD,SC,"$14,593","$15,608","$16,719",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
360276,MAHONING,OH,"$16,135","$17,052","$18,036",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
140043,WHITESIDE,IL,"$14,315","$15,492","$16,716",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050089,SAN BERNARDINO,CA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
140294,JEFFERSON,IL,"$11,281","$12,859","$14,652",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390225,LANCASTER,PA,"$22,930","$25,813","$29,122",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
240207,DAKOTA,MN,"$15,587","$16,698","$17,849",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
241321,BIG STONE,MN,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
501308,GRANT,WA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
490075,DANVILLE CITY,VA,"$16,411","$17,208","$18,026",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
170027,PRATT,KS,"$14,776","$16,343","$17,893",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
181318,SIMPSON,KY,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
440227,RUTHERFORD,TN,"$21,603","$23,560","$25,774",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
440182,CARROLL,TN,"$13,208","$15,314","$17,586",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
370002,WOODWARD,OK,"$14,144","$15,324","$16,593",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
100092,BREVARD,FL,"$24,233","$25,712","$27,192",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
181322,CALDWELL,KY,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
051320,LASSEN,CA,"$13,466","$15,698","$18,201",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
241353,CROW WING,MN,"$15,219","$17,726","$20,036",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
150051,MONROE,IN,"$16,643","$17,433","$18,246",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
100204,ALACHUA,FL,"$15,847","$16,523","$17,214",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450855,CAMERON,TX,"$15,407","$17,024","$18,752",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
111332,BROOKS,GA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
370173,ROGERS,OK,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
670008,HARRIS,TX,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450537,DALLAS,TX,"$18,758","$20,059","$21,237",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
320006,CHAVES,NM,"$14,530","$15,873","$17,308",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
261308,WASHINGTON,MO,"$13,347","$15,271","$17,493",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
030001,MARICOPA,AZ,"$14,746","$17,218","$19,498",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330340,SUFFOLK,NY,"$16,805","$17,967","$19,130",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
380005,JACKSON,OR,"$14,947","$16,791","$18,614",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
393307,PHILADELPHIA,PA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
453306,LUBBOCK,TX,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
370097,COMANCHE,OK,"$21,770","$23,991","$26,607",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
490089,FRANKLIN,VA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
231309,ONTONAGON,MI,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
451376,LAVACA,TX,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
010069,BARBOUR,AL,"$12,297","$13,962","$15,979",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
180044,PIKE,KY,"$17,808","$18,430","$19,053",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
100077,CHARLOTTE,FL,"$21,828","$22,632","$23,493",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
460049,SALT LAKE,UT,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
190045,SAINT TAMMANY,LA,"$21,839","$22,854","$23,890",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
170182,JOHNSON,KS,"$18,433","$20,898","$23,741",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
381306,WALLOWA,OR,"$14,253","$16,499","$19,259",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
070008,TOLLAND,CT,"$23,097","$25,457","$28,117",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
371332,DEWEY,OK,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050169,LOS ANGELES,CA,"$14,740","$15,778","$16,908",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
501303,PACIFIC,WA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
420078,GREENVILLE,SC,"$17,794","$18,525","$19,293",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
010095,HALE,AL,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450085,YOUNG,TX,"$11,687","$13,197","$14,673",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
220033,ESSEX,MA,"$22,106","$23,819","$25,636",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
420108,UNION,SC,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
500005,KING,WA,"$14,791","$15,854","$17,042",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450010,WICHITA,TX,"$17,804","$18,466","$19,107",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
040029,FAULKNER,AR,"$16,041","$16,747","$17,463",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
191309,TANGIPAHOA,LA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
230017,KALAMAZOO,MI,"$15,143","$15,984","$16,844",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
670069,COLLIN,TX,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
351319,PEMBINA,ND,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
420089,CHARLESTON,SC,"$15,080","$17,146","$19,503",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
061302,MESA,CO,"$13,300","$16,315","$19,325",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
351318,FOSTER,ND,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
361331,FAYETTE,OH,"$15,505","$17,454","$19,638",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
140304,WILL,IL,"$16,517","$17,749","$18,939",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
181322,CALDWELL,KY,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
190236,BOSSIER,LA,"$20,550","$22,686","$25,082",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
500058,BENTON,WA,"$14,887","$15,798","$16,771",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
490107,FAIRFAX,VA,"$20,421","$22,528","$24,926",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450508,NACOGDOCHES,TX,"$20,800","$23,617","$26,804",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050464,STANISLAUS,CA,"$14,391","$15,496","$16,715",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
331307,SAINT LAWRENCE,NY,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
451379,CORYELL,TX,"$14,820","$16,654","$18,424",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
161367,MARION,IA,"$16,664","$18,291","$19,936",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390150,GREENE,PA,"$13,044","$14,843","$16,771",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
310051,UNION,NJ,"$17,591","$18,257","$18,945",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330073,GENESEE,NY,"$20,354","$22,191","$24,148",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
100080,PALM BEACH,FL,"$17,551","$18,316","$19,104",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
120007,HONOLULU,HI,"$20,876","$22,994","$25,411",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
171378,KINGMAN,KS,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
450042,MCLENNAN,TX,"$22,645","$23,478","$24,350",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
431300,LAKE,SD,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
431310,MOODY,SD,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
191324,LAFOURCHE,LA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
330203,ONONDAGA,NY,"$21,364","$21,996","$22,646",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
050174,SONOMA,CA,"$15,654","$16,458","$17,273",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050588,LOS ANGELES,CA,"$15,352","$17,695","$20,338",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
090004,DISTRICT OF COLUMBIA,DC,"$19,776","$22,838","$26,081",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
031301,COCHISE,AZ,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
131307,WASHINGTON,ID,"$15,558","$18,383","$21,126",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
053308,ORANGE,CA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
040022,WASHINGTON,AR,"$15,044","$16,020","$16,953",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
161326,MADISON,IA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
070033,FAIRFIELD,CT,"$16,225","$16,841","$17,473",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050222,SAN DIEGO,CA,"$16,346","$17,342","$18,413",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
140130,LAKE,IL,"$15,174","$16,197","$17,151",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
240006,OLMSTED,MN,"$18,061","$19,289","$20,585",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
240100,BELTRAMI,MN,"$19,055","$20,886","$22,889",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
340120,DUPLIN,NC,"$11,918","$13,220","$14,582",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450774,HARRIS,TX,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
261303,ATCHISON,MO,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
431314,BENNETT,SD,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
051309,HUMBOLDT,CA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
340053,MECKLENBURG,NC,"$14,850","$15,755","$16,744",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390201,MONROE,PA,"$16,103","$16,874","$17,649",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
170137,DOUGLAS,KS,"$19,623","$21,777","$24,241",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
110113,BURKE,GA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
020018,BETHEL,AK,"$10,374","$11,768","$13,215",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
051323,SAN BERNARDINO,CA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
170201,JOHNSON,KS,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
121306,KAUAI,HI,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
030105,MARICOPA,AZ,"$21,586","$22,789","$24,052",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330194,KINGS,NY,"$21,145","$22,134","$23,222",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
020018,BETHEL,AK,"$12,574","$14,775","$17,343",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
331319,ORLEANS,NY,"$20,050","$23,048","$26,344",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050159,VENTURA,CA,"$14,661","$16,174","$17,671",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
190268,LAFAYETTE,LA,"$22,467","$24,693","$27,216",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
440231,RUTHERFORD,TN,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
480002,,VI,"$17,430","$19,660","$22,215",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390304,PHILADELPHIA,PA,"$22,416","$25,493","$29,009",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
510002,GREENBRIER,WV,"$20,132","$22,878","$25,894",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
241348,LINCOLN,MN,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
260006,BUCHANAN,MO,"$20,881","$21,510","$22,166",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
230096,SAINT JOSEPH,MI,"$18,564","$20,184","$21,883",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
370093,OKLAHOMA,OK,"$23,141","$24,741","$26,467",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
230195,MACOMB,MI,"$21,471","$22,958","$24,520",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
161367,MARION,IA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
171300,NESS,KS,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450893,DENTON,TX,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
061324,PITKIN,CO,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
100131,MIAMI-DADE,FL,"$17,444","$18,304","$19,172",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
420085,HORRY,SC,"$14,167","$14,844","$15,540",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330011,BROOME,NY,"$13,680","$14,607","$15,562",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
500030,WHATCOM,WA,"$14,680","$15,584","$16,502",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
440091,HAMILTON,TN,"$15,180","$15,805","$16,448",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450580,HOUSTON,TX,"$12,711","$14,646","$16,523",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
521356,OCONTO,WI,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
670082,COLLIN,TX,"$20,649","$23,041","$25,651",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
410005,PROVIDENCE,RI,"$22,466","$24,065","$25,763",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
331318,JEFFERSON,NY,"$17,153","$20,115","$22,918",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
261308,WASHINGTON,MO,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
361328,DEFIANCE,OH,"$15,250","$17,039","$18,784",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
431314,BENNETT,SD,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
320001,BERNALILLO,NM,"$19,658","$21,866","$24,199",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
151322,PERRY,IN,"$14,335","$15,880","$17,387",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
363308,HAMILTON,OH,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
310084,OCEAN,NJ,"$17,287","$18,380","$19,450",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
420053,NEWBERRY,SC,"$19,027","$19,893","$20,839",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
650001,,GU,"$10,578","$11,652","$12,866",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050751,LOS ANGELES,CA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
100291,BREVARD,FL,"$21,368","$24,246","$27,642",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
370091,TULSA,OK,"$19,856","$20,496","$21,165",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
150024,MARION,IN,"$14,403","$15,723","$17,220",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
360153,BELMONT,OH,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450064,TARRANT,TX,"$19,859","$22,810","$25,991",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
441306,BLEDSOE,TN,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
261312,HARRISON,MO,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
250082,WASHINGTON,MS,"$16,492","$17,882","$19,226",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
363308,HAMILTON,OH,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
260190,JACKSON,MO,"$15,283","$16,734","$18,100",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450779,TARRANT,TX,"$19,981","$22,195","$24,597",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
141312,OGLE,IL,"$14,701","$16,551","$18,460",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
451359,OCHILTREE,TX,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
281318,MORRILL,NE,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
330065,NIAGARA,NY,"$11,805","$13,378","$15,042",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450654,STARR,TX,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
100228,BROWARD,FL,"$24,557","$26,662","$28,792",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
381316,LANE,OR,"$13,854","$15,865","$17,908",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
451362,CLAY,TX,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
040004,WASHINGTON,AR,"$17,260","$18,258","$19,202",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
360203,GUERNSEY,OH,"$14,529","$15,590","$16,595",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
140052,MADISON,IL,"$22,241","$24,173","$26,257",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
450034,JEFFERSON,TX,"$17,085","$18,004","$18,925",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390199,JEFFERSON,PA,"$25,107","$28,664","$32,891",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
440110,LOUDON,TN,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
111323,TATTNALL,GA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
370171,CHEROKEE,OK,"$11,901","$13,903","$16,067",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
180001,CAMPBELL,KY,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
330079,FRANKLIN,NY,"$18,968","$21,846","$25,057",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
231318,IRON,MI,"$14,751","$16,600","$18,611",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
271327,ROSEBUD,MT,"$12,255","$14,569","$16,972",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
450690,SMITH,TX,"$13,569","$15,165","$17,148",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
500079,PIERCE,WA,"$19,173","$19,815","$20,488",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
230118,HURON,MI,"$17,987","$20,465","$23,382",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
260023,JEFFERSON,MO,"$17,066","$18,175","$19,371",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
161322,DALLAS,IA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
040001,BENTON,AR,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
360159,ROSS,OH,"$14,065","$15,121","$16,283",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
431301,FAULK,SD,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
490094,RICHMOND CITY,VA,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
231323,OSCEOLA,MI,"$13,111","$15,257","$17,691",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
140013,PEORIA,IL,"$14,724","$15,955","$17,355",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330058,ONTARIO,NY,"$14,996","$16,672","$18,500",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
381312,COOS,OR,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
040039,GREENE,AR,"$21,641","$24,282","$27,234",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
021306,KODIAK ISLAND,AK,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
251312,MONTGOMERY,MS,"$18,514","$21,123","$23,607",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
531303,WESTON,WY,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
490001,NORTON CITY,VA,"$14,028","$15,691","$17,561",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
370201,OKLAHOMA,OK,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
510008,BERKELEY,WV,"$14,634","$15,801","$17,058",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
230035,MONTCALM,MI,"$20,891","$22,449","$24,181",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
390028,ALLEGHENY,PA,"$15,271","$16,680","$18,177",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
280134,BUFFALO,NE,"$22,952","$26,094","$29,667",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
240075,CROW WING,MN,"$18,968","$21,136","$23,579",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
230055,DICKINSON,MI,"$22,693","$23,909","$25,222",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
201303,PENOBSCOT,ME,"$18,711","$21,267","$24,391",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
361330,HOCKING,OH,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
110031,SPALDING,GA,"$22,242","$23,866","$25,541",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
130025,MADISON,ID,"$11,876","$13,775","$16,072",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
010086,MARION,AL,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
313302,BURLINGTON,NJ,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
390026,PHILADELPHIA,PA,"$17,609","$18,757","$19,931",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
070039,NEW HAVEN,CT,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
180025,NELSON,KY,"$20,865","$21,982","$23,124",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
450079,DALLAS,TX,"$22,500","$23,948","$25,506",2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
050714,SANTA CRUZ,CA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
430027,MINNEHAHA,SD,"$15,533","$16,455","$17,470",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
100298,GADSDEN,FL,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
270032,HILL,MT,"$12,225","$14,280","$16,659",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
100088,DUVAL,FL,"$16,901","$17,498","$18,057",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
231300,BENZIE,MI,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050324,SAN DIEGO,CA,"$18,395","$19,463","$20,550",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
500014,SNOHOMISH,WA,"$13,991","$14,835","$15,670",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
451347,COLEMAN,TX,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
171348,NORTON,KS,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
521321,FOND DU LAC,WI,,,,2013-04-01T00:00:00.000,2016-03-31T00:00:00.000
171327,ELLSWORTH,KS,"$15,719","$17,503","$19,256",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
230241,SAINT CLAIR,MI,"$15,622","$17,265","$18,916",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
370138,TEXAS,OK,"$11,829","$13,377","$14,943",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
111302,BLECKLEY,GA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
050195,ALAMEDA,CA,"$17,010","$17,795","$18,615",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
501325,CLALLAM,WA,,,,2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
330188,NIAGARA,NY,"$19,643","$21,881","$24,396",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
340127,GRANVILLE,NC,"$13,262","$14,829","$16,536",2013-07-01T00:00:00.000,2016-06-30T00:00:00.000
