Provider_id,County,State,Lower_Payment_Est,Ave_Payment,Higher_Payment_Est,Start_Date,End_Date
100189,broward,fl,17727,18858,20019,2013-07-01,2016-06-30
340073,wake,nc,21500,22086,22661,2013-04-01,2016-03-31
310016,hudson,nj,17431,18920,20589,2013-07-01,2016-06-30
420020,georgetown,sc,14056,15317,16772,2013-07-01,2016-06-30
230046,washtenaw,mi,20298,20978,21670,2013-04-01,2016-03-31
670071,tarrant,tx,16742,18313,20090,2013-07-01,2016-06-30
050746,orange,ca,16959,19567,22475,2013-07-01,2016-06-30
330264,orange,ny,20317,21808,23404,2013-07-01,2016-06-30
310075,monmouth,nj,22761,23548,24380,2013-04-01,2016-03-31
260068,boone,mo,23088,24673,26455,2013-07-01,2016-06-30
230216,saint clair,mi,18912,20151,21477,2013-07-01,2016-06-30
510030,randolph,wv,20187,22937,26337,2013-07-01,2016-06-30
330049,dutchess,ny,18842,19397,19975,2013-04-01,2016-03-31
050636,san diego,ca,16174,17691,19501,2013-07-01,2016-06-30
100175,de soto,fl,15141,17020,19108,2013-07-01,2016-06-30
180050,harlan,ky,20657,23524,26875,2013-07-01,2016-06-30
390110,cambria,pa,15796,16735,17785,2013-07-01,2016-06-30
490069,hanover,va,15825,16623,17445,2013-07-01,2016-06-30
360085,franklin,oh,20945,22518,24252,2013-07-01,2016-06-30
061324,pitkin,co,19707,20864,22128,2013-04-01,2016-03-31
450388,bexar,tx,17179,17657,18172,2013-07-01,2016-06-30
351334,williams,nd,13373,14690,16050,2013-07-01,2016-06-30
670077,harris,tx,22433,24630,27072,2013-04-01,2016-03-31
330221,kings,ny,14832,16168,17610,2013-07-01,2016-06-30
330218,oswego,ny,17192,18202,19226,2013-07-01,2016-06-30
330394,broome,ny,13854,14525,15225,2013-07-01,2016-06-30
210062,prince georges,md,22123,23054,24079,2013-04-01,2016-03-31
450148,johnson,tx,20718,23792,27278,2013-07-01,2016-06-30
330033,chenango,ny,17901,20065,22650,2013-07-01,2016-06-30
670046,tarrant,tx,23616,25462,27522,2013-04-01,2016-03-31
231328,allegan,mi,13538,15539,17788,2013-07-01,2016-06-30
320067,guadalupe,nm,8884,11222,13606,2013-07-01,2016-06-30
420103,greenville,sc,20198,21240,22383,2013-04-01,2016-03-31
040078,garland,ar,18067,19137,20224,2013-07-01,2016-06-30
050039,butte,ca,15681,16329,16944,2013-07-01,2016-06-30
141328,hardin,il,13235,15207,17479,2013-07-01,2016-06-30
440150,davidson,tn,21107,23265,25606,2013-07-01,2016-06-30
110146,camden,ga,14453,16766,19313,2013-07-01,2016-06-30
260059,laclede,mo,12604,14191,15890,2013-07-01,2016-06-30
330103,cattaraugus,ny,15855,16986,18054,2013-07-01,2016-06-30
340013,rutherford,nc,19575,22193,25171,2013-07-01,2016-06-30
430096,yankton,sd,20521,22285,24187,2013-04-01,2016-03-31
141349,randolph,il,14437,16829,19657,2013-07-01,2016-06-30
070025,hartford,ct,23147,24296,25522,2013-07-01,2016-06-30
230021,berrien,mi,14115,14849,15624,2013-07-01,2016-06-30
520208,rock,wi,15512,17428,19531,2013-07-01,2016-06-30
220163,worcester,ma,17540,18190,18901,2013-07-01,2016-06-30
390036,beaver,pa,17633,18822,20130,2013-07-01,2016-06-30
231310,huron,mi,19962,21333,22814,2013-04-01,2016-03-31
460006,salt lake,ut,14351,16400,18680,2013-07-01,2016-06-30
281332,butler,ne,14617,16900,19140,2013-07-01,2016-06-30
101308,washington,fl,14444,16546,18979,2013-07-01,2016-06-30
310115,warren,nj,16993,18259,19548,2013-07-01,2016-06-30
440017,sullivan,tn,18819,19458,20122,2013-04-01,2016-03-31
530025,albany,wy,17819,18679,19593,2013-04-01,2016-03-31
450659,harris,tx,20718,22651,24709,2013-04-01,2016-03-31
500024,thurston,wa,18975,19924,20989,2013-07-01,2016-06-30
230075,calhoun,mi,21567,22317,23082,2013-04-01,2016-03-31
450860,fort bend,tx,19334,20408,21555,2013-04-01,2016-03-31
060065,adams,co,15038,17228,19787,2013-07-01,2016-06-30
450639,tarrant,tx,17306,18588,19904,2013-07-01,2016-06-30
010052,tallapoosa,al,12049,14236,16690,2013-07-01,2016-06-30
360078,portage,oh,14384,15646,16968,2013-07-01,2016-06-30
360087,cuyahoga,oh,19798,20465,21138,2013-04-01,2016-03-31
110036,chatham,ga,19818,21407,23176,2013-07-01,2016-06-30
120004,honolulu,hi,13661,14854,16065,2013-07-01,2016-06-30
140068,cook,il,16943,19152,21327,2013-07-01,2016-06-30
340123,randolph,nc,19883,21386,22969,2013-04-01,2016-03-31
010128,clarke,al,13430,15878,18651,2013-07-01,2016-06-30
390115,philadelphia,pa,17580,18402,19264,2013-07-01,2016-06-30
360175,clinton,oh,19492,20757,22142,2013-04-01,2016-03-31
250124,simpson,ms,13338,14446,15570,2013-07-01,2016-06-30
361306,lorain,oh,15171,17588,20302,2013-07-01,2016-06-30
330268,schoharie,ny,11977,13562,15171,2013-07-01,2016-06-30
361306,lorain,oh,23117,25923,29179,2013-04-01,2016-03-31
260183,cape girardeau,mo,13330,14157,14984,2013-07-01,2016-06-30
491305,shenandoah,va,13927,15560,17313,2013-07-01,2016-06-30
230017,kalamazoo,mi,15210,15928,16639,2013-07-01,2016-06-30
200034,androscoggin,me,16224,17503,18822,2013-07-01,2016-06-30
461308,san juan,ut,20102,21833,23637,2013-04-01,2016-03-31
380017,multnomah,or,14478,15854,17367,2013-07-01,2016-06-30
060118,summit,co,16436,19775,22962,2013-07-01,2016-06-30
450749,trinity,tx,14793,17071,19816,2013-07-01,2016-06-30
370049,payne,ok,18276,18933,19590,2013-04-01,2016-03-31
310032,cumberland,nj,23288,24508,25783,2013-04-01,2016-03-31
450137,tarrant,tx,23900,26023,28170,2013-04-01,2016-03-31
171336,ness,ks,13855,16175,18524,2013-07-01,2016-06-30
100243,hillsborough,fl,21713,23258,24883,2013-07-01,2016-06-30
100006,orange,fl,17201,17925,18610,2013-07-01,2016-06-30
240001,hennepin,mn,14452,15628,16829,2013-07-01,2016-06-30
120005,hawaii,hi,13788,15153,16662,2013-07-01,2016-06-30
390156,delaware,pa,20584,23081,25789,2013-07-01,2016-06-30
410004,providence,ri,19592,21672,23956,2013-07-01,2016-06-30
410005,providence,ri,15396,17053,18802,2013-07-01,2016-06-30
120014,kauai,hi,17800,19001,20263,2013-04-01,2016-03-31
140202,lake,il,16896,17587,18289,2013-07-01,2016-06-30
120022,honolulu,hi,19086,20825,22675,2013-07-01,2016-06-30
191315,la salle,la,18341,20285,22170,2013-07-01,2016-06-30
170049,johnson,ks,22134,22877,23636,2013-04-01,2016-03-31
450162,lubbock,tx,21393,22220,23031,2013-04-01,2016-03-31
140291,lake,il,16992,18002,19052,2013-07-01,2016-06-30
190065,east baton rouge,la,21775,22678,23610,2013-04-01,2016-03-31
201307,penobscot,me,21439,23291,25487,2013-04-01,2016-03-31
210006,harford,md,21161,23774,26839,2013-04-01,2016-03-31
450730,denton,tx,21055,23490,26197,2013-07-01,2016-06-30
260180,saint louis,mo,24143,26186,28507,2013-07-01,2016-06-30
060010,larimer,co,18664,18982,19298,2013-04-01,2016-03-31
260034,bates,mo,14386,16422,18693,2013-07-01,2016-06-30
330307,tompkins,ny,12908,14152,15513,2013-07-01,2016-06-30
390096,berks,pa,15801,16879,18027,2013-07-01,2016-06-30
251327,copiah,ms,15380,18035,21229,2013-07-01,2016-06-30
360132,butler,oh,16248,17582,19033,2013-07-01,2016-06-30
420073,lexington,sc,22719,23490,24265,2013-04-01,2016-03-31
080009,sussex,de,20052,21180,22334,2013-04-01,2016-03-31
450292,kaufman,tx,19789,21798,24004,2013-04-01,2016-03-31
050292,riverside,ca,17033,19289,21496,2013-07-01,2016-06-30
450634,denton,tx,22550,23406,24277,2013-04-01,2016-03-31
330267,westchester,ny,22864,23986,25155,2013-04-01,2016-03-31
100051,lake,fl,20182,21738,23490,2013-07-01,2016-06-30
450010,wichita,tx,20867,22255,23788,2013-07-01,2016-06-30
400013,cayey,pr,12071,14134,16114,2013-07-01,2016-06-30
491306,patrick,va,15778,17611,19413,2013-07-01,2016-06-30
490018,augusta,va,15751,16526,17304,2013-07-01,2016-06-30
140040,knox,il,17416,19036,20609,2013-07-01,2016-06-30
340085,davidson,nc,15028,16540,18000,2013-07-01,2016-06-30
451370,fannin,tx,16752,18558,20333,2013-07-01,2016-06-30
330261,westchester,ny,21755,22536,23373,2013-04-01,2016-03-31
521358,door,wi,18055,19143,20324,2013-04-01,2016-03-31
100176,palm beach,fl,16815,17678,18544,2013-07-01,2016-06-30
451357,milam,tx,13919,16490,19037,2013-07-01,2016-06-30
100075,hillsborough,fl,24733,25829,26926,2013-04-01,2016-03-31
220049,middlesex,ma,15838,17086,18384,2013-07-01,2016-06-30
390008,lawrence,pa,12666,14522,16447,2013-07-01,2016-06-30
340070,alamance,nc,16471,17395,18323,2013-07-01,2016-06-30
240056,carver,mn,19800,20652,21543,2013-04-01,2016-03-31
330273,putnam,ny,22478,24764,27526,2013-07-01,2016-06-30
300023,rockingham,nh,19695,20334,21006,2013-04-01,2016-03-31
360161,trumbull,oh,20988,23648,26895,2013-07-01,2016-06-30
230118,huron,mi,15194,16620,18030,2013-07-01,2016-06-30
330222,saratoga,ny,20371,22848,25605,2013-07-01,2016-06-30
260059,laclede,mo,13100,14385,15558,2013-07-01,2016-06-30
151305,pulaski,in,14282,16304,18486,2013-07-01,2016-06-30
160029,johnson,ia,13423,14451,15521,2013-07-01,2016-06-30
230029,oakland,mi,17315,18074,18842,2013-07-01,2016-06-30
531302,converse,wy,22066,23966,26031,2013-04-01,2016-03-31
360141,mahoning,oh,15960,17569,19206,2013-07-01,2016-06-30
030061,maricopa,az,19148,19591,20032,2013-04-01,2016-03-31
220001,worcester,ma,15533,16948,18438,2013-07-01,2016-06-30
370022,jackson,ok,19426,22462,25777,2013-07-01,2016-06-30
180053,fleming,ky,13182,14395,15551,2013-07-01,2016-06-30
111306,effingham,ga,14331,16720,19058,2013-07-01,2016-06-30
120005,hawaii,hi,18387,19811,21340,2013-04-01,2016-03-31
210015,baltimore,md,23602,25317,27061,2013-07-01,2016-06-30
210040,baltimore,md,15352,16105,16842,2013-07-01,2016-06-30
450638,harris,tx,20703,22680,24969,2013-04-01,2016-03-31
040007,pulaski,ar,23021,25027,27213,2013-07-01,2016-06-30
450644,harris,tx,22755,24261,25791,2013-07-01,2016-06-30
250084,adams,ms,24242,27685,31420,2013-04-01,2016-03-31
331316,madison,ny,15071,16877,18578,2013-07-01,2016-06-30
230176,wayne,mi,16917,17846,18728,2013-07-01,2016-06-30
050360,marin,ca,21698,22502,23323,2013-04-01,2016-03-31
050761,los angeles,ca,21091,23041,25143,2013-07-01,2016-06-30
310045,bergen,nj,16367,17266,18269,2013-07-01,2016-06-30
520103,waukesha,wi,21058,23248,25623,2013-07-01,2016-06-30
320018,dona ana,nm,23249,24570,25920,2013-04-01,2016-03-31
420015,pickens,sc,18036,19306,20589,2013-07-01,2016-06-30
330106,nassau,ny,17012,17654,18313,2013-07-01,2016-06-30
370034,pittsburg,ok,22068,23024,23994,2013-04-01,2016-03-31
390219,westmoreland,pa,22067,24071,26252,2013-04-01,2016-03-31
360046,butler,oh,21081,23055,25150,2013-04-01,2016-03-31
230302,oakland,mi,16011,16808,17605,2013-07-01,2016-06-30
440011,blount,tn,16699,17426,18150,2013-07-01,2016-06-30
050030,butte,ca,21252,22615,24080,2013-04-01,2016-03-31
360095,hancock,oh,14473,15628,16858,2013-07-01,2016-06-30
161381,obrien,ia,17731,19616,21616,2013-07-01,2016-06-30
360084,stark,oh,22683,24120,25678,2013-07-01,2016-06-30
150074,marion,in,16439,17399,18374,2013-07-01,2016-06-30
330331,nassau,ny,17225,18005,18810,2013-07-01,2016-06-30
520038,washington,wi,21041,22572,24275,2013-04-01,2016-03-31
100321,clay,fl,16397,17820,19349,2013-07-01,2016-06-30
150113,madison,in,21196,23711,26722,2013-07-01,2016-06-30
490057,virginia beach city,va,22101,22934,23835,2013-04-01,2016-03-31
171345,pawnee,ks,20197,23337,26296,2013-07-01,2016-06-30
190026,rapides,la,22050,24691,27617,2013-04-01,2016-03-31
170104,johnson,ks,17267,18073,18865,2013-07-01,2016-06-30
281307,saunders,ne,16463,19158,21789,2013-07-01,2016-06-30
450011,brazos,tx,15669,16508,17404,2013-07-01,2016-06-30
390168,butler,pa,16014,17501,19166,2013-07-01,2016-06-30
161371,winneshiek,ia,15092,16962,18752,2013-07-01,2016-06-30
181302,mercer,ky,15914,17957,19844,2013-07-01,2016-06-30
450032,harrison,tx,17295,18504,19705,2013-07-01,2016-06-30
010148,conecuh,al,11982,13339,14865,2013-07-01,2016-06-30
500016,chelan,wa,15358,16182,17001,2013-07-01,2016-06-30
070039,new haven,ct,15536,17348,19197,2013-07-01,2016-06-30
240036,stearns,mn,14622,15553,16588,2013-07-01,2016-06-30
110194,seminole,ga,10645,12160,13670,2013-07-01,2016-06-30
270086,cascade,mt,13606,16592,19523,2013-07-01,2016-06-30
050091,los angeles,ca,15780,17857,20191,2013-07-01,2016-06-30
051326,plumas,ca,13513,15904,18797,2013-07-01,2016-06-30
280125,madison,ne,17082,18543,20253,2013-07-01,2016-06-30
170068,seward,ks,19341,21218,23201,2013-04-01,2016-03-31
340173,wake,nc,20750,21487,22244,2013-04-01,2016-03-31
050159,ventura,ca,12423,14012,15783,2013-07-01,2016-06-30
520035,sheboygan,wi,13731,15111,16806,2013-07-01,2016-06-30
420082,aiken,sc,15793,16804,17806,2013-07-01,2016-06-30
050159,ventura,ca,22669,24939,27506,2013-04-01,2016-03-31
340142,carteret,nc,15708,16515,17341,2013-07-01,2016-06-30
370018,washington,ok,14973,16171,17514,2013-07-01,2016-06-30
111329,greene,ga,22032,23788,25730,2013-04-01,2016-03-31
390203,bucks,pa,19256,19831,20403,2013-04-01,2016-03-31
140164,jackson,il,15287,16225,17160,2013-07-01,2016-06-30
340155,durham,nc,13624,14514,15419,2013-07-01,2016-06-30
210030,kent,md,13614,14887,16111,2013-07-01,2016-06-30
260190,jackson,mo,20204,22837,25767,2013-07-01,2016-06-30
500024,thurston,wa,14776,15543,16378,2013-07-01,2016-06-30
140043,whiteside,il,14747,15671,16589,2013-07-01,2016-06-30
330264,orange,ny,15761,16733,17823,2013-07-01,2016-06-30
390070,bucks,pa,15150,16837,18692,2013-07-01,2016-06-30
490118,henrico,va,20022,20542,21058,2013-04-01,2016-03-31
340051,watauga,nc,15263,16245,17252,2013-07-01,2016-06-30
100231,escambia,fl,14188,14969,15803,2013-07-01,2016-06-30
471307,addison,vt,13964,15135,16250,2013-07-01,2016-06-30
051325,mendocino,ca,18637,19637,20681,2013-04-01,2016-03-31
241378,brown,mn,13727,15637,17526,2013-07-01,2016-06-30
450747,anderson,tx,21218,23856,26766,2013-07-01,2016-06-30
360006,franklin,oh,17121,18010,18924,2013-07-01,2016-06-30
140288,dupage,il,23769,24483,25204,2013-04-01,2016-03-31
171342,rush,ks,12696,15116,17379,2013-07-01,2016-06-30
310002,essex,nj,27963,30585,33446,2013-04-01,2016-03-31
360185,columbiana,oh,15766,16863,18003,2013-07-01,2016-06-30
090004,district of columbia,dc,20566,21311,22071,2013-04-01,2016-03-31
360081,lucas,oh,19942,21228,22647,2013-04-01,2016-03-31
051319,siskiyou,ca,16784,17766,18798,2013-04-01,2016-03-31
301302,grafton,nh,21484,22632,23855,2013-04-01,2016-03-31
070021,windham,ct,21947,24954,28444,2013-07-01,2016-06-30
330193,queens,ny,27431,30842,34593,2013-04-01,2016-03-31
110091,rockdale,ga,13261,14349,15550,2013-07-01,2016-06-30
501304,grays harbor,wa,11245,13439,15670,2013-07-01,2016-06-30
230197,genesee,mi,20241,21755,23296,2013-07-01,2016-06-30
030062,navajo,az,13204,14772,16432,2013-07-01,2016-06-30
160001,marshall,ia,14934,16608,18543,2013-07-01,2016-06-30
390002,allegheny,pa,16341,18100,19969,2013-07-01,2016-06-30
390157,allegheny,pa,23198,26327,29873,2013-04-01,2016-03-31
041327,bradley,ar,12756,15035,17585,2013-07-01,2016-06-30
360151,stark,oh,22335,25200,28362,2013-07-01,2016-06-30
260057,clinton,mo,21288,23143,25193,2013-04-01,2016-03-31
161338,fayette,ia,14843,17599,20339,2013-07-01,2016-06-30
390076,chester,pa,22455,24860,27502,2013-07-01,2016-06-30
140251,cook,il,23372,25703,28118,2013-04-01,2016-03-31
050580,orange,ca,18026,19549,21119,2013-07-01,2016-06-30
450029,webb,tx,21802,22717,23680,2013-04-01,2016-03-31
100307,duval,fl,18901,19349,19798,2013-04-01,2016-03-31
361325,crawford,oh,13643,16028,18758,2013-07-01,2016-06-30
230236,kent,mi,15368,16636,17937,2013-07-01,2016-06-30
521342,washburn,wi,11694,13687,16141,2013-07-01,2016-06-30
510023,hancock,wv,18087,18987,19957,2013-07-01,2016-06-30
330125,monroe,ny,21816,23404,25165,2013-07-01,2016-06-30
390145,westmoreland,pa,17633,18751,19872,2013-07-01,2016-06-30
260015,dunklin,mo,24724,27291,30202,2013-04-01,2016-03-31
451370,fannin,tx,14370,16454,18700,2013-07-01,2016-06-30
230059,kent,mi,16522,17503,18528,2013-07-01,2016-06-30
150007,howard,in,22996,25694,28452,2013-07-01,2016-06-30
420082,aiken,sc,23504,24804,26181,2013-04-01,2016-03-31
070011,litchfield,ct,16800,17799,18706,2013-07-01,2016-06-30
281347,pierce,ne,17676,20932,23940,2013-07-01,2016-06-30
300020,hillsborough,nh,16047,17125,18333,2013-07-01,2016-06-30
391300,lycoming,pa,13381,15035,16728,2013-07-01,2016-06-30
100028,brevard,fl,22252,24741,27497,2013-07-01,2016-06-30
370236,oklahoma,ok,20968,22251,23615,2013-04-01,2016-03-31
220077,hampden,ma,21168,22124,23081,2013-07-01,2016-06-30
050057,tulare,ca,22911,24257,25671,2013-07-01,2016-06-30
220080,essex,ma,23318,24175,25011,2013-04-01,2016-03-31
500026,snohomish,wa,21217,23210,25357,2013-07-01,2016-06-30
380037,yamhill,or,18741,21581,24981,2013-07-01,2016-06-30
260032,saint louis city,mo,21950,23286,24761,2013-07-01,2016-06-30
380037,yamhill,or,13738,15492,17270,2013-07-01,2016-06-30
320018,dona ana,nm,14658,16155,17848,2013-07-01,2016-06-30
100296,miami-dade,fl,20231,23095,26490,2013-07-01,2016-06-30
360145,lorain,oh,16638,17549,18482,2013-07-01,2016-06-30
450686,lubbock,tx,20440,22311,24384,2013-07-01,2016-06-30
160117,dubuque,ia,20255,22776,25468,2013-07-01,2016-06-30
371328,murray,ok,16386,19128,22605,2013-07-01,2016-06-30
490092,franklin city,va,14827,16391,17840,2013-07-01,2016-06-30
210018,montgomery,md,20882,23270,25937,2013-07-01,2016-06-30
200041,kennebec,me,13728,15780,18090,2013-07-01,2016-06-30
361316,crawford,oh,14539,16950,19848,2013-07-01,2016-06-30
360185,columbiana,oh,19606,21086,22647,2013-04-01,2016-03-31
050701,riverside,ca,16076,17694,19518,2013-07-01,2016-06-30
240043,freeborn,mn,15815,16690,17637,2013-07-01,2016-06-30
440058,franklin,tn,21630,24050,26836,2013-07-01,2016-06-30
230254,oakland,mi,16791,17785,18780,2013-07-01,2016-06-30
430095,minnehaha,sd,15315,16759,18341,2013-07-01,2016-06-30
281358,sheridan,ne,10088,12139,14078,2013-07-01,2016-06-30
390009,erie,pa,22997,24757,26696,2013-07-01,2016-06-30
050502,los angeles,ca,20902,23230,25812,2013-07-01,2016-06-30
140231,dupage,il,22983,23587,24189,2013-04-01,2016-03-31
060049,routt,co,17439,18256,19127,2013-04-01,2016-03-31
280009,buffalo,ne,16091,17472,18981,2013-07-01,2016-06-30
381313,crook,or,12549,14589,17035,2013-07-01,2016-06-30
050506,san luis obispo,ca,15344,16731,18069,2013-07-01,2016-06-30
040153,hempstead,ar,15883,17393,18923,2013-07-01,2016-06-30
390102,allegheny,pa,21882,22767,23717,2013-04-01,2016-03-31
450539,hale,tx,14573,16119,17670,2013-07-01,2016-06-30
050168,orange,ca,20802,21578,22353,2013-04-01,2016-03-31
450697,bexar,tx,21774,23857,25902,2013-07-01,2016-06-30
170137,douglas,ks,20389,21042,21742,2013-04-01,2016-03-31
030037,maricopa,az,15747,18034,20395,2013-07-01,2016-06-30
440015,knox,tn,21303,22859,24642,2013-07-01,2016-06-30
380001,wasco,or,20137,23224,26690,2013-07-01,2016-06-30
450809,travis,tx,16574,17433,18353,2013-07-01,2016-06-30
041311,howard,ar,15283,16916,18586,2013-07-01,2016-06-30
491307,page,va,14997,16698,18351,2013-07-01,2016-06-30
180103,fayette,ky,19896,20591,21294,2013-04-01,2016-03-31
450352,hunt,tx,21627,24506,27763,2013-07-01,2016-06-30
241361,scott,mn,21138,23593,26353,2013-04-01,2016-03-31
341304,bertie,nc,13317,15473,17898,2013-07-01,2016-06-30
670025,collin,tx,25091,27400,29873,2013-07-01,2016-06-30
060096,eagle,co,15012,18143,21321,2013-07-01,2016-06-30
321306,lincoln,nm,14107,15984,17731,2013-07-01,2016-06-30
360087,cuyahoga,oh,13507,15322,17244,2013-07-01,2016-06-30
030064,pima,az,21020,22977,25027,2013-07-01,2016-06-30
450460,tyler,tx,14362,16612,19398,2013-07-01,2016-06-30
060034,arapahoe,co,20979,23287,25753,2013-07-01,2016-06-30
160110,black hawk,ia,16730,17656,18643,2013-07-01,2016-06-30
230227,macomb,mi,17770,18642,19522,2013-07-01,2016-06-30
051331,santa barbara,ca,12989,15192,17290,2013-07-01,2016-06-30
190081,west carroll,la,14947,16958,19228,2013-07-01,2016-06-30
150056,marion,in,21165,21883,22625,2013-04-01,2016-03-31
100122,okaloosa,fl,15154,16341,17696,2013-07-01,2016-06-30
360121,williams,oh,23363,26188,29429,2013-07-01,2016-06-30
040014,white,ar,19604,21294,23091,2013-07-01,2016-06-30
230070,saginaw,mi,19566,20043,20522,2013-04-01,2016-03-31
521339,lincoln,wi,12534,14678,17224,2013-07-01,2016-06-30
180020,bell,ky,13783,14922,16083,2013-07-01,2016-06-30
190020,east baton rouge,la,27596,29605,31706,2013-04-01,2016-03-31
100265,pinellas,fl,16783,17683,18701,2013-07-01,2016-06-30
380009,multnomah,or,15611,16826,18175,2013-07-01,2016-06-30
011302,franklin,al,15006,18229,21332,2013-07-01,2016-06-30
241363,stevens,mn,19782,22070,24772,2013-04-01,2016-03-31
281339,seward,ne,13747,15446,17190,2013-07-01,2016-06-30
230030,gratiot,mi,15021,16313,17579,2013-07-01,2016-06-30
310009,essex,nj,21472,22444,23420,2013-04-01,2016-03-31
420015,pickens,sc,16683,18406,20254,2013-07-01,2016-06-30
440192,white,tn,13918,15879,18171,2013-07-01,2016-06-30
450419,tarrant,tx,16886,19228,21794,2013-07-01,2016-06-30
490112,chesterfield,va,21359,22660,24027,2013-07-01,2016-06-30
010039,madison,al,21301,21675,22058,2013-04-01,2016-03-31
240088,kandiyohi,mn,14600,16064,17613,2013-07-01,2016-06-30
360132,butler,oh,16998,18225,19471,2013-07-01,2016-06-30
230110,mason,mi,15572,16727,17916,2013-07-01,2016-06-30
241355,mcleod,mn,14053,16725,19353,2013-07-01,2016-06-30
220020,bristol,ma,20345,22734,25382,2013-07-01,2016-06-30
040055,sebastian,ar,16026,16883,17842,2013-07-01,2016-06-30
440048,shelby,tn,16925,17468,18048,2013-07-01,2016-06-30
440053,rutherford,tn,14811,15457,16147,2013-07-01,2016-06-30
230121,shiawassee,mi,18877,20017,21230,2013-04-01,2016-03-31
060016,fremont,co,15300,16968,18709,2013-07-01,2016-06-30
340109,pasquotank,nc,20509,22398,24336,2013-07-01,2016-06-30
380029,marion,or,13497,15826,18493,2013-07-01,2016-06-30
230070,saginaw,mi,16585,17253,17931,2013-07-01,2016-06-30
150007,howard,in,17787,19147,20448,2013-07-01,2016-06-30
101308,washington,fl,14435,16113,17822,2013-07-01,2016-06-30
360025,erie,oh,20509,22542,24804,2013-07-01,2016-06-30
271316,valley,mt,13876,15797,17730,2013-07-01,2016-06-30
140160,stephenson,il,14725,15585,16437,2013-07-01,2016-06-30
050022,riverside,ca,21878,23420,25102,2013-04-01,2016-03-31
100012,lee,fl,22293,22656,23025,2013-04-01,2016-03-31
050125,santa clara,ca,15625,16597,17625,2013-07-01,2016-06-30
450803,harris,tx,15260,17596,20402,2013-07-01,2016-06-30
180079,harrison,ky,22004,25088,28820,2013-07-01,2016-06-30
050426,orange,ca,19242,21769,24549,2013-07-01,2016-06-30
111324,towns,ga,13079,14525,16034,2013-07-01,2016-06-30
051321,sonoma,ca,19582,20671,21799,2013-04-01,2016-03-31
100187,miami-dade,fl,21627,23593,25656,2013-07-01,2016-06-30
360133,montgomery,oh,15597,16857,18251,2013-07-01,2016-06-30
230244,wayne,mi,23753,25939,28472,2013-07-01,2016-06-30
150044,floyd,in,16098,17113,18144,2013-07-01,2016-06-30
140239,winnebago,il,20922,21716,22549,2013-04-01,2016-03-31
500036,yakima,wa,15248,16061,16891,2013-07-01,2016-06-30
220008,bristol,ma,14668,15604,16597,2013-07-01,2016-06-30
161318,allamakee,ia,14869,16582,18395,2013-07-01,2016-06-30
110046,walton,ga,20618,22245,23998,2013-04-01,2016-03-31
320017,bernalillo,nm,21384,22710,24188,2013-04-01,2016-03-31
521357,walworth,wi,21222,22463,23816,2013-04-01,2016-03-31
100168,palm beach,fl,17140,17817,18542,2013-07-01,2016-06-30
050099,san bernardino,ca,17112,18415,19780,2013-07-01,2016-06-30
100200,broward,fl,23634,25480,27447,2013-04-01,2016-03-31
230024,wayne,mi,15572,16500,17535,2013-07-01,2016-06-30
140053,sangamon,il,19135,19668,20229,2013-04-01,2016-03-31
260110,cape girardeau,mo,15093,16168,17400,2013-07-01,2016-06-30
420089,charleston,sc,15398,16649,17972,2013-07-01,2016-06-30
171348,norton,ks,12624,15410,18200,2013-07-01,2016-06-30
070034,fairfield,ct,23835,25862,28101,2013-07-01,2016-06-30
390028,allegheny,pa,20098,22306,24736,2013-07-01,2016-06-30
180087,taylor,ky,21431,24429,28151,2013-07-01,2016-06-30
170016,shawnee,ks,24468,26812,29411,2013-07-01,2016-06-30
050055,san francisco,ca,13649,15177,16911,2013-07-01,2016-06-30
341328,cherokee,nc,14285,15961,17796,2013-07-01,2016-06-30
170068,seward,ks,12474,14043,15802,2013-07-01,2016-06-30
110075,bulloch,ga,16045,17270,18492,2013-07-01,2016-06-30
141338,randolph,il,18769,20745,22982,2013-04-01,2016-03-31
501336,mason,wa,14114,16078,18217,2013-07-01,2016-06-30
050298,san bernardino,ca,19036,21637,24499,2013-07-01,2016-06-30
330204,new york,ny,14322,16159,17983,2013-07-01,2016-06-30
330235,cayuga,ny,21229,22944,24764,2013-04-01,2016-03-31
030011,pima,az,17217,18273,19297,2013-07-01,2016-06-30
220084,middlesex,ma,15505,16811,18299,2013-07-01,2016-06-30
061309,yuma,co,10423,12631,14903,2013-07-01,2016-06-30
050709,san bernardino,ca,22180,24035,26141,2013-04-01,2016-03-31
060119,larimer,co,15255,16265,17272,2013-07-01,2016-06-30
110189,fannin,ga,13528,15139,16739,2013-07-01,2016-06-30
260081,jefferson,mo,14805,15871,17040,2013-07-01,2016-06-30
330157,jefferson,ny,20037,20841,21694,2013-04-01,2016-03-31
350011,cass,nd,21912,23154,24562,2013-07-01,2016-06-30
360172,lorain,oh,17634,18638,19582,2013-07-01,2016-06-30
320005,san juan,nm,20468,22020,23551,2013-07-01,2016-06-30
150005,hendricks,in,20237,20917,21612,2013-04-01,2016-03-31
110011,carroll,ga,16688,17955,19352,2013-07-01,2016-06-30
030023,coconino,az,18309,18758,19214,2013-04-01,2016-03-31
330340,suffolk,ny,22020,24410,27076,2013-04-01,2016-03-31
390049,northampton,pa,16191,16944,17790,2013-07-01,2016-06-30
100034,miami-dade,fl,17092,18077,19171,2013-07-01,2016-06-30
